timestamp,node_id,job_id,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_wait,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_wait_delta
1775000620.2878413,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018034350,295013600669,1110646834,,,
1775000620.787973,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018034527,295013600726,1110646834,177,57,0
1775000621.288086,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018034707,295013600783,1110646834,180,57,0
1775000621.7882228,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018034912,295013600840,1110646834,205,57,0
1775000622.2883568,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018035831,295013601408,1110646834,919,568,0
1775000622.7884853,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018036086,295013601465,1110646834,255,57,0
1775000623.28862,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018036367,295013601522,1110646834,281,57,0
1775000623.7887304,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018036672,295013601579,1110646834,305,57,0
1775000624.2888706,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018037003,295013601636,1110646834,331,57,0
1775000624.7890034,g2.hpc.coe,28812,0,0.0,0.0,12288.0,323018037359,295013601693,1110646834,356,57,0
