timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727604.3681898,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9290940517,14747821763,15492825,24831449,76470,0,0,0,0,0,0,0,0,0,0,0,0,40994675,40965406,41202,41172,810,0,0,0,0,0,0,0,0
1776727604.868307,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9326367825,14783218934,15528523,24867122,77226,0,0,0,0,0,0,0,0,0,0,0,0,35427308,35397171,35698,35673,756,0,0,0,0,0,0,0,0
1776727605.3684232,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9367362346,14824184228,15569716,24908278,77595,0,0,0,0,0,0,0,0,0,0,0,0,40994521,40965294,41193,41156,369,0,0,0,0,0,0,0,0
1776727605.8685427,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9402789961,14859581413,15605418,24943953,77624,0,0,0,0,0,0,0,0,0,0,0,0,35427615,35397185,35702,35675,29,0,0,0,0,0,0,0,0
1776727606.3686576,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9437527373,14894291676,15640367,24978882,77737,0,0,0,0,0,0,0,0,0,0,0,0,34737412,34710263,34949,34929,113,0,0,0,0,0,0,0,0
1776727606.8687742,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9478522249,14935257061,15681564,25020051,83187,0,0,0,0,0,0,0,0,0,0,0,0,40994876,40965385,41197,41169,5450,0,0,0,0,0,0,0,0
1776727607.3688934,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9513949751,14970654274,15717256,25055730,83220,0,0,0,0,0,0,0,0,0,0,0,0,35427502,35397213,35692,35679,33,0,0,0,0,0,0,0,0
1776727607.86901,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9554937024,15011619442,15758453,25096898,84623,0,0,0,0,0,0,0,0,0,0,0,0,40987273,40965168,41197,41168,1403,0,0,0,0,0,0,0,0
1776727608.36913,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9590372977,15047017286,15794161,25132577,84651,0,0,0,0,0,0,0,0,0,0,0,0,35435953,35397844,35708,35679,28,0,0,0,0,0,0,0,0
1776727608.8692508,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9625110633,15081727515,15829109,25167499,84676,0,0,0,0,0,0,0,0,0,0,0,0,34737656,34710229,34948,34922,25,0,0,0,0,0,0,0,0
1776727609.3693724,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9666105709,15122693026,15870292,25208677,87200,0,0,0,0,0,0,0,0,0,0,0,0,40995076,40965511,41183,41178,2524,0,0,0,0,0,0,0,0
1776727609.8694932,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9701533503,15158090261,15905990,25244357,87233,0,0,0,0,0,0,0,0,0,0,0,0,35427794,35397235,35698,35680,33,0,0,0,0,0,0,0,0
1776727610.369611,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9742044325,15199047833,15947161,25285510,88129,0,0,0,0,0,0,0,0,0,0,0,0,40510822,40957572,41171,41153,896,0,0,0,0,0,0,0,0
1776727610.8697295,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9777956597,15234452952,15982883,25321214,88238,0,0,0,0,0,0,0,0,0,0,0,0,35912272,35405119,35722,35704,109,0,0,0,0,0,0,0,0
1776727611.3698459,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9812694579,15269163272,16017844,25356149,89927,0,0,0,0,0,0,0,0,0,0,0,0,34737982,34710320,34961,34935,1689,0,0,0,0,0,0,0,0
1776727611.8699615,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9853689836,15310128721,16059026,25397325,90579,0,0,0,0,0,0,0,0,0,0,0,0,40995257,40965449,41182,41176,652,0,0,0,0,0,0,0,0
1776727612.3700786,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9889117894,15345525970,16094728,25433007,94223,0,0,0,0,0,0,0,0,0,0,0,0,35428058,35397249,35702,35682,3644,0,0,0,0,0,0,0,0
1776727612.8701954,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9928698165,15385242486,16135050,25473390,94252,0,0,0,0,0,0,0,0,0,0,0,0,39580271,39716516,40322,40383,29,0,0,0,0,0,0,0,0
1776727613.3703125,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,9965541596,15421888605,16171638,25509856,96140,0,0,0,0,0,0,0,0,0,0,0,0,36843431,36646119,36588,36466,1888,0,0,0,0,0,0,0,0
1776727613.8704298,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10000279795,15456598855,16206594,25544781,96175,0,0,0,0,0,0,0,0,0,0,0,0,34738199,34710250,34956,34925,35,0,0,0,0,0,0,0,0
1776727614.370549,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10041274354,15497564274,16247782,25585948,98984,0,0,0,0,0,0,0,0,0,0,0,0,40994559,40965419,41188,41167,2809,0,0,0,0,0,0,0,0
1776727614.8706672,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10076701603,15532961452,16283483,25621622,99010,0,0,0,0,0,0,0,0,0,0,0,0,35427249,35397178,35701,35674,26,0,0,0,0,0,0,0,0
1776727615.3707838,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10115312489,15571941065,16323237,25661697,100210,0,0,0,0,0,0,0,0,0,0,0,0,38610886,38979613,39754,40075,1200,0,0,0,0,0,0,0,0
1776727615.8709,g10.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10153123482,15609324071,16360364,25698473,100244,0,0,0,0,0,0,0,0,0,0,0,0,37810993,37383006,37127,36776,34,0,0,0,0,0,0,0,0
