timestamp,node_id,job_id,polling_interval_actual,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_packets,ib_port_rcv_packets,ib_port_xmit_wait,ib_port_xmit_discards,ib_excessive_buffer_overrun_errors,ib_link_downed,ib_link_error_recovery,ib_symbol_error,ib_local_link_integrity_errors,ib_port_rcv_remote_physical_errors,ib_port_rcv_errors,ib_sq_num_rnr,ib_sq_num_to,ib_rq_num_oos,ib_sq_num_oos,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_packets_delta,ib_port_rcv_packets_delta,ib_port_xmit_wait_delta,ib_port_xmit_discards_delta,ib_excessive_buffer_overrun_errors_delta,ib_symbol_error_delta,ib_port_rcv_errors_delta,ib_sq_num_rnr_delta,ib_sq_num_to_delta,ib_rq_num_oos_delta,ib_sq_num_oos_delta
1776727614.2652164,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,10874110743,19104017571,19698775,34360574,119164,0,0,0,0,0,0,0,0,0,0,0,0,34889319,35721894,35538,36333,33,0,0,0,0,0,0,0,0
1776727614.765279,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10914896541,19143944299,19739280,34400278,119229,0,0,0,0,0,0,0,0,0,0,0,0,40785798,39926728,40505,39704,65,0,0,0,0,0,0,0,0
1776727615.2653403,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,10950293578,19179333615,19774936,34435877,119256,0,0,0,0,0,0,0,0,0,0,0,0,35397037,35389316,35656,35599,27,0,0,0,0,0,0,0,0
1776727615.7654028,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,10991258831,19220282777,19816087,34476991,119285,0,0,0,0,0,0,0,0,0,0,0,0,40965253,40949162,41151,41114,29,0,0,0,0,0,0,0,0
1776727616.2654653,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11026655969,19255672177,19851744,34512629,119324,0,0,0,0,0,0,0,0,0,0,0,0,35397138,35389400,35657,35638,39,0,0,0,0,0,0,0,0
1776727616.7655272,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11062196422,19291388182,19887926,34548854,119358,0,0,0,0,0,0,0,0,0,0,0,0,35540453,35716005,36182,36225,34,0,0,0,0,0,0,0,0
1776727617.2655895,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11102331549,19331320807,19927795,34588647,119397,0,0,0,0,0,0,0,0,0,0,0,0,40135127,39932625,39869,39793,39,0,0,0,0,0,0,0,0
1776727617.765653,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11137729323,19366710675,19963453,34624296,120471,0,0,0,0,0,0,0,0,0,0,0,0,35397774,35389868,35658,35649,1074,0,0,0,0,0,0,0,0
1776727618.2657194,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11178694763,19407659851,20004597,34665412,120849,0,0,0,0,0,0,0,0,0,0,0,0,40965440,40949176,41144,41116,378,0,0,0,0,0,0,0,0
1776727618.7657816,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11214092117,19443049294,20040249,34701054,120877,0,0,0,0,0,0,0,0,0,0,0,0,35397354,35389443,35652,35642,28,0,0,0,0,0,0,0,0
1776727619.265846,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11248802702,19477748713,20075161,34735942,122794,0,0,0,0,0,0,0,0,0,0,0,0,34710585,34699419,34912,34888,1917,0,0,0,0,0,0,0,0
1776727619.7659192,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11289768376,19518697946,20116316,34777064,123972,0,0,0,0,0,0,0,0,0,0,0,0,40965674,40949233,41155,41122,1178,0,0,0,0,0,0,0,0
1776727620.2659838,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11325165894,19554087424,20151971,34812711,124385,0,0,0,0,0,0,0,0,0,0,0,0,35397518,35389478,35655,35647,413,0,0,0,0,0,0,0,0
1776727620.7660465,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11366131593,19595036622,20193116,34853828,125770,0,0,0,0,0,0,0,0,0,0,0,0,40965699,40949198,41145,41117,1385,0,0,0,0,0,0,0,0
1776727621.2661114,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11401529129,19630426044,20228760,34889467,125800,0,0,0,0,0,0,0,0,0,0,0,0,35397536,35389422,35644,35639,30,0,0,0,0,0,0,0,0
1776727621.7661822,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11436239916,19665125436,20263676,34924358,126276,0,0,0,0,0,0,0,0,0,0,0,0,34710787,34699392,34916,34891,476,0,0,0,0,0,0,0,0
1776727622.2662444,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11477205785,19706074767,20304825,34965494,127082,0,0,0,0,0,0,0,0,0,0,0,0,40965869,40949331,41149,41136,806,0,0,0,0,0,0,0,0
1776727622.7663069,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11512603568,19741464182,20340484,35001132,127110,0,0,0,0,0,0,0,0,0,0,0,0,35397783,35389415,35659,35638,28,0,0,0,0,0,0,0,0
1776727623.2663715,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11553569469,19782413366,20381624,35042247,129189,0,0,0,0,0,0,0,0,0,0,0,0,40965901,40949184,41140,41115,2079,0,0,0,0,0,0,0,0
1776727623.766435,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11588967320,19817802781,20417277,35077885,129217,0,0,0,0,0,0,0,0,0,0,0,0,35397851,35389415,35653,35638,28,0,0,0,0,0,0,0,0
1776727624.2664979,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11623678366,19852502333,20452185,35112792,129885,0,0,0,0,0,0,0,0,0,0,0,0,34711046,34699552,34908,34907,668,0,0,0,0,0,0,0,0
1776727624.7665606,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11664644501,19893451566,20493336,35153914,130626,0,0,0,0,0,0,0,0,0,0,0,0,40966135,40949233,41151,41122,741,0,0,0,0,0,0,0,0
1776727625.2666223,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11700041454,19928840959,20528991,35189551,130652,0,0,0,0,0,0,0,0,0,0,0,0,35396953,35389393,35655,35637,26,0,0,0,0,0,0,0,0
1776727625.7666845,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11741006525,19969790219,20570127,35230679,130874,0,0,0,0,0,0,0,0,0,0,0,0,40965071,40949260,41136,41128,222,0,0,0,0,0,0,0,0
1776727626.2667465,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11776403559,20005179605,20605780,35266315,131433,0,0,0,0,0,0,0,0,0,0,0,0,35397034,35389386,35653,35636,559,0,0,0,0,0,0,0,0
1776727626.7668087,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11811113704,20039878975,20640685,35301205,131474,0,0,0,0,0,0,0,0,0,0,0,0,34710145,34699370,34905,34890,41,0,0,0,0,0,0,0,0
1776727627.2668717,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11852078931,20080828151,20681823,35342321,132938,0,0,0,0,0,0,0,0,0,0,0,0,40965227,40949176,41138,41116,1464,0,0,0,0,0,0,0,0
1776727627.766934,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11887476184,20116217481,20717487,35377949,133046,0,0,0,0,0,0,0,0,0,0,0,0,35397253,35389330,35664,35628,108,0,0,0,0,0,0,0,0
1776727628.266997,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,11928441506,20157166692,20758625,35419070,135901,0,0,0,0,0,0,0,0,0,0,0,0,40965322,40949211,41138,41121,2855,0,0,0,0,0,0,0,0
1776727628.767059,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11963838769,20192556022,20794277,35454698,136065,0,0,0,0,0,0,0,0,0,0,0,0,35397263,35389330,35652,35628,164,0,0,0,0,0,0,0,0
1776727629.2671216,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,11998549150,20227255399,20829182,35489589,136835,0,0,0,0,0,0,0,0,0,0,0,0,34710381,34699377,34905,34891,770,0,0,0,0,0,0,0,0
1776727629.7671835,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12039514754,20268204729,20870331,35530718,139949,0,0,0,0,0,0,0,0,0,0,0,0,40965604,40949330,41149,41129,3114,0,0,0,0,0,0,0,0
1776727630.2672458,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12074912224,20303594116,20905990,35566352,139988,0,0,0,0,0,0,0,0,0,0,0,0,35397470,35389387,35659,35634,39,0,0,0,0,0,0,0,0
1776727630.767308,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12115877770,20344543377,20947124,35607478,142985,0,0,0,0,0,0,0,0,0,0,0,0,40965546,40949261,41134,41126,2997,0,0,0,0,0,0,0,0
1776727631.2673702,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12151275348,20379932841,20982785,35643123,143021,0,0,0,0,0,0,0,0,0,0,0,0,35397578,35389464,35661,35645,36,0,0,0,0,0,0,0,0
1776727631.7674325,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12185985989,20414632268,21017691,35678019,144362,0,0,0,0,0,0,0,0,0,0,0,0,34710641,34699427,34906,34896,1341,0,0,0,0,0,0,0,0
1776727632.2674954,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12226951768,20455581466,21058838,35719136,144876,0,0,0,0,0,0,0,0,0,0,0,0,40965779,40949198,41147,41117,514,0,0,0,0,0,0,0,0
1776727632.7675576,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12262350026,20490971377,21094506,35754789,144910,0,0,0,0,0,0,0,0,0,0,0,0,35398258,35389911,35668,35653,34,0,0,0,0,0,0,0,0
1776727633.2676203,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12303315893,20531920638,21135652,35795915,145893,0,0,0,0,0,0,0,0,0,0,0,0,40965867,40949261,41146,41126,983,0,0,0,0,0,0,0,0
1776727633.7676828,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12338713638,20567310074,21171303,35831556,145933,0,0,0,0,0,0,0,0,0,0,0,0,35397745,35389436,35651,35641,40,0,0,0,0,0,0,0,0
1776727634.2677448,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12373424494,20602009452,21206206,35866445,147223,0,0,0,0,0,0,0,0,0,0,0,0,34710856,34699378,34903,34889,1290,0,0,0,0,0,0,0,0
1776727634.7678175,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12414390644,20642958705,21247361,35907563,147273,0,0,0,0,0,0,0,0,0,0,0,0,40966150,40949253,41155,41118,50,0,0,0,0,0,0,0,0
1776727635.2678843,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12449788518,20678348092,21283008,35943197,147310,0,0,0,0,0,0,0,0,0,0,0,0,35397874,35389387,35647,35634,37,0,0,0,0,0,0,0,0
1776727635.7679467,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12490753548,20719297324,21324149,35984321,149072,0,0,0,0,0,0,0,0,0,0,0,0,40965030,40949232,41141,41124,1762,0,0,0,0,0,0,0,0
1776727636.2680087,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12526150568,20754686731,21359811,36019960,149114,0,0,0,0,0,0,0,0,0,0,0,0,35397020,35389407,35662,35639,42,0,0,0,0,0,0,0,0
1776727636.7680748,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12560860728,20789386045,21394729,36054842,149476,0,0,0,0,0,0,0,0,0,0,0,0,34710160,34699314,34918,34882,362,0,0,0,0,0,0,0,0
1776727637.2681377,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12601825928,20830335137,21435874,36095946,151328,0,0,0,0,0,0,0,0,0,0,0,0,40965200,40949092,41145,41104,1852,0,0,0,0,0,0,0,0
1776727637.7682016,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12637223056,20865724558,21471531,36131587,151508,0,0,0,0,0,0,0,0,0,0,0,0,35397128,35389421,35657,35641,180,0,0,0,0,0,0,0,0
1776727638.2682643,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12678188316,20906673762,21512671,36172707,152840,0,0,0,0,0,0,0,0,0,0,0,0,40965260,40949204,41140,41120,1332,0,0,0,0,0,0,0,0
1776727638.76833,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12713585525,20942063169,21548326,36208346,153419,0,0,0,0,0,0,0,0,0,0,0,0,35397209,35389407,35655,35639,579,0,0,0,0,0,0,0,0
1776727639.268392,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12748295859,20977271215,21583406,36244107,154569,0,0,0,0,0,0,0,0,0,0,0,0,34710334,35208046,35080,35761,1150,0,0,0,0,0,0,0,0
1776727639.7684546,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12789261359,21017711721,21624380,36284346,155818,0,0,0,0,0,0,0,0,0,0,0,0,40965500,40440506,40974,40239,1249,0,0,0,0,0,0,0,0
1776727640.268516,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12824658718,21053101192,21660034,36319992,155857,0,0,0,0,0,0,0,0,0,0,0,0,35397359,35389471,35654,35646,39,0,0,0,0,0,0,0,0
1776727640.7685783,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12865624223,21094050432,21701173,36361115,156784,0,0,0,0,0,0,0,0,0,0,0,0,40965505,40949240,41139,41123,927,0,0,0,0,0,0,0,0
1776727641.2686405,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12901021690,21129439854,21736829,36396754,156816,0,0,0,0,0,0,0,0,0,0,0,0,35397467,35389422,35656,35639,32,0,0,0,0,0,0,0,0
1776727641.7687027,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,12935732275,21164139232,21771738,36431643,157717,0,0,0,0,0,0,0,0,0,0,0,0,34710585,34699378,34909,34889,901,0,0,0,0,0,0,0,0
1776727642.2687657,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,12976697922,21205088479,21812877,36472767,158204,0,0,0,0,0,0,0,0,0,0,0,0,40965647,40949247,41139,41124,487,0,0,0,0,0,0,0,0
1776727642.7688277,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13012095531,21240477957,21848533,36508414,158241,0,0,0,0,0,0,0,0,0,0,0,0,35397609,35389478,35656,35647,37,0,0,0,0,0,0,0,0
1776727643.2688925,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13053061356,21281427218,21889684,36549540,158550,0,0,0,0,0,0,0,0,0,0,0,0,40965825,40949261,41151,41126,309,0,0,0,0,0,0,0,0
1776727643.768955,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13088459025,21316816668,21925335,36585183,158581,0,0,0,0,0,0,0,0,0,0,0,0,35397669,35389450,35651,35643,31,0,0,0,0,0,0,0,0
1776727644.2690177,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13123169812,21351516039,21960239,36620071,158844,0,0,0,0,0,0,0,0,0,0,0,0,34710787,34699371,34904,34888,263,0,0,0,0,0,0,0,0
1776727644.76908,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13164135870,21392465243,22001394,36661182,159323,0,0,0,0,0,0,0,0,0,0,0,0,40966058,40949204,41155,41111,479,0,0,0,0,0,0,0,0
1776727645.2691445,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13199533666,21427854672,22037043,36696822,159358,0,0,0,0,0,0,0,0,0,0,0,0,35397796,35389429,35649,35640,35,0,0,0,0,0,0,0,0
1776727645.769207,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13240499715,21468803814,22078190,36737931,161892,0,0,0,0,0,0,0,0,0,0,0,0,40966049,40949142,41147,41109,2534,0,0,0,0,0,0,0,0
1776727646.2692695,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13275897663,21504193229,22113845,36773569,162051,0,0,0,0,0,0,0,0,0,0,0,0,35397948,35389415,35655,35638,159,0,0,0,0,0,0,0,0
1776727646.7693348,g8.hpc.coe,33203,0.5001,0,99.0,2035.0,12288.0,13310607634,21538892683,22148747,36808471,162491,0,0,0,0,0,0,0,0,0,0,0,0,34709971,34699454,34902,34902,440,0,0,0,0,0,0,0,0
1776727647.2694,g8.hpc.coe,33203,0.5001,0,100.0,2035.0,12288.0,13351572736,21579841887,22189889,36849591,163229,0,0,0,0,0,0,0,0,0,0,0,0,40965102,40949204,41142,41120,738,0,0,0,0,0,0,0,0
