timestamp,node_id,job_id,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_wait,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_wait_delta
1775001924.3107362,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2358020,3495933,2,,,
1775001924.810873,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2382894,7052661,2,24874,3556728,0
1775001925.3110092,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2414649,13155732,2,31755,6103071,0
1775001925.8111548,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2513206,41055825,2,98557,27900093,0
1775001926.3112452,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2540374,49203695,2,27168,8147870,0
1775001926.811324,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2576453,59441429,2,36079,10237734,0
1775001927.3114216,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2589931,61203613,2,13478,1762184,0
1775001927.8115382,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2595891,61498849,2,5960,295236,0
1775001928.3116431,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2605943,61906720,2,10052,407871,0
1775001928.8117468,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2623065,64021788,2,17122,2115068,0
1775001929.3118517,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2632496,64332466,2,9431,310678,0
1775001929.8119864,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2647586,64825202,2,15090,492736,0
1775001930.3120863,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2663785,65157257,2,16199,332055,0
1775001930.812213,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2683299,65813960,2,19514,656703,0
1775001931.3123405,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2703547,66080359,2,20248,266399,0
1775001931.8124661,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2718843,66325872,2,15296,245513,0
1775001932.3125937,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2732515,66574820,2,13672,248948,0
1775001932.8127038,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2757539,66853640,2,25024,278820,0
1775001933.3128014,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2785875,67112884,2,28336,259244,0
1775001933.812924,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2804700,67580822,2,18825,467938,0
1775001934.3130345,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2841074,68013775,2,36374,432953,0
1775001934.8131707,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2859001,68202345,2,17927,188570,0
1775001935.3133032,g11.hpc.coe,28818,0,0.0,0.0,12288.0,2898482,68274432,2,39481,72087,0
1775001935.8134263,g11.hpc.coe,28818,0,0.0,11.0,12288.0,2905731,69769727,2,7249,1495295,0
1775001936.3135352,g11.hpc.coe,28818,0,0.0,341.0,12288.0,2926502,75327760,2,20771,5558033,0
1775001936.813684,g11.hpc.coe,28818,0,13.0,419.0,12288.0,2954563,81968784,2,28061,6641024,0
1775001937.313835,g11.hpc.coe,28818,0,0.0,419.0,12288.0,2963858,82284300,2,9295,315516,0
1775001937.813972,g11.hpc.coe,28818,0,0.0,419.0,12288.0,2976704,82763394,2,12846,479094,0
1775001938.314111,g11.hpc.coe,28818,0,0.0,419.0,12288.0,2989947,83210994,2,13243,447600,0
1775001938.814243,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3005191,83690660,2,15244,479666,0
1775001939.3143692,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3023678,84599947,2,18487,909287,0
1775001939.8144855,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3043293,85151412,2,19615,551465,0
1775001940.3146038,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3061536,85487974,2,18243,336562,0
1775001940.81473,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3089310,86429438,2,27774,941464,0
1775001941.314859,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3130617,96766598,2,41307,10337160,0
1775001941.8149908,g11.hpc.coe,28818,0,0.0,419.0,12288.0,3141506,96911985,2,10889,145387,0
