timestamp,node_id,job_id,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_wait,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_wait_delta
1775001966.3243203,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1457888215,1452158859,33124,37509379,37435043,1868
1775001966.8244143,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1492598049,1486858137,33159,34709834,34699278,35
1775001967.3245096,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1533562967,1527807375,33251,40964918,40949238,92
1775001967.824607,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1568959737,1563196683,33293,35396770,35389308,42
1775001968.3247027,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1609917066,1604145707,35660,40957329,40949024,2367
1775001968.8247962,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1645321411,1639535138,35971,35404345,35389431,311
1775001969.324907,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,1680031280,1674234486,36009,34709869,34699348,38
1775001969.8250015,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1720996149,1715183654,37826,40964869,40949168,1817
1775001970.3250964,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,1756392940,1750573004,37859,35396791,35389350,33
1775001970.8251946,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1797357886,1791522165,39734,40964946,40949161,1875
1775001971.3252954,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1832754670,1826911550,39768,35396784,35389385,34
1775001971.8253903,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1867464511,1861610954,39804,34709841,34699404,36
1775001972.3254843,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1908429401,1902560234,39966,40964890,40949280,162
1775001972.825581,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1943826220,1937949633,40004,35396819,35389399,38
1775001973.325674,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,1984791180,1978898738,42333,40964960,40949105,2329
1775001973.8257697,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2020188020,2014288053,42375,35396840,35389315,42
1775001974.325867,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2054897903,2048987394,42412,34709883,34699341,37
1775001974.8259623,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,2095862814,2089936562,42812,40964911,40949168,400
1775001975.3260574,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2131259556,2125325884,43252,35396742,35389322,440
1775001975.8261538,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,2172224495,2166275094,44860,40964939,40949210,1608
1775001976.326248,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2207621411,2201664480,46105,35396916,35389386,1245
1775001976.8263445,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2242331336,2236363856,46538,34709925,34699376,433
1775001977.3264418,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2283296324,2277313038,48303,40964988,40949182,1765
1775001977.826536,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2318693101,2312702381,48343,35396777,35389343,40
1775001978.326631,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2359657998,2353651514,50560,40964897,40949133,2217
1775001978.826723,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2395054852,2389040773,50681,35396854,35389259,121
1775001979.326817,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2429764721,2423740135,50725,34709869,34699362,44
1775001979.8269122,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2471416533,2465379375,52344,41651812,41639240,1619
1775001980.3270059,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2506126388,2500078667,53628,34709855,34699292,1284
1775001980.8271012,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2547091327,2541027842,54417,40964939,40949175,789
1775001981.3271952,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,2582488041,2576417199,54445,35396714,35389357,28
1775001981.827297,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2618966692,2612973629,54543,36478651,36556430,98
1775001982.3273687,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,2658589877,2652755670,55663,39623185,39782041,1120
1775001982.827442,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2693559796,2687455415,55691,34969919,34699745,28
1775001983.3275387,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2734524651,2728404597,56880,40964855,40949182,1189
1775001983.827634,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2769921449,2763793940,56915,35396798,35389343,35
1775001984.3277276,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2806752585,2801159434,57759,36831136,37365494,844
1775001984.8278227,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2845596306,2839442428,57995,38843721,38282994,236
1775001985.327917,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2880993076,2874831824,58035,35396770,35389396,40
1775001985.8280146,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2921957994,2915781027,59536,40964918,40949203,1501
1775001986.3281088,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,2957354806,2951170342,59592,35396812,35389315,56
1775001986.8282032,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,2998319731,2992119577,60967,40964925,40949235,1375
1775001987.3283005,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3033716501,3027508990,61014,35396770,35389413,47
1775001987.8283958,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,3068426412,3062208303,61054,34709911,34699313,40
1775001988.3284914,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3109391316,3103157464,62631,40964904,40949161,1577
1775001988.8285866,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3144788142,3138546828,62670,35396826,35389364,39
1775001989.328683,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3182367102,3176335843,63520,37578960,37789015,850
1775001989.8287783,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3221149858,3214885318,64571,38782756,38549475,1051
1775001990.3288898,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3255859699,3249584729,64602,34709841,34699411,31
1775001990.8289838,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3296824624,3290533925,66060,40964925,40949196,1458
1775001991.3290787,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3332221540,3325923388,66104,35396916,35389463,44
1775001991.8291771,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3373186514,3366872514,69805,40964974,40949126,3701
1775001992.32928,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3408583284,3402261850,69848,35396770,35389336,43
1775001992.829379,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3443293132,3436961177,69879,34709848,34699327,31
1775001993.3294723,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,3484258029,3477910303,70082,40964897,40949126,203
1775001993.8295672,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3519654820,3513299688,70114,35396791,35389385,32
1775001994.3296604,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,3559792108,3553994521,71266,40137288,40694833,1152
1775001994.8297544,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3596016578,3589638206,72380,36224470,35643685,1114
1775001995.32985,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3630726468,3624337526,72412,34709890,34699320,32
1775001995.8299432,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3671691421,3665286799,72667,40964953,40949273,255
1775001996.3300376,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3707088240,3700676142,72710,35396819,35389343,43
1775001996.8301325,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3748053144,3741625282,73155,40964904,40949140,445
1775001997.3302271,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3783449974,3777014625,74046,35396830,35389343,891
1775001997.8303242,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3818159815,3811713959,74080,34709841,34699334,34
1775001998.3304234,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3859124705,3852663169,74618,40964890,40949210,538
1775001998.8305178,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,3894521552,3888052540,74662,35396847,35389371,44
1775001999.3306143,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,3935486477,3929001750,75085,40964925,40949210,423
1775001999.830709,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,3970883282,3964391065,75251,35396805,35389315,166
1775002000.330807,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4011848172,4005340254,75856,40964890,40949189,605
1775002000.8309007,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4046558083,4040039595,75887,34709911,34699341,31
1775002001.3309948,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4081954885,4075428924,75922,35396802,35389329,35
1775002001.8310905,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4122919768,4116378120,76634,40964883,40949196,712
1775002002.3311872,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4158316622,4151767477,76683,35396854,35389357,49
1775002002.8312838,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4193026491,4186466797,76724,34709869,34699320,41
1775002003.3313818,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4233991437,4227415979,79224,40964946,40949182,2500
1775002003.8314762,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4269388256,4262805329,79277,35396819,35389350,53
1775002004.3315766,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4310353195,4303754532,82034,40964939,40949203,2757
1775002004.8316708,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4345749888,4339143798,82087,35396693,35389266,53
1775002005.3317666,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4386714827,4380092966,82135,40964939,40949168,48
1775002005.8318608,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4422111576,4415482295,82712,35396749,35389329,577
1775002006.3319573,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4456821612,4450181672,82750,34710036,34699377,38
1775002006.8320537,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4497786551,4491130749,83654,40964939,40949077,904
1775002007.3321502,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4533183370,4526520078,84254,35396819,35389329,600
1775002007.8322203,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4569264465,4562534723,84335,36081095,36014645,81
1775002008.3322875,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4608858256,4602168636,85196,39593791,39633913,861
1775002008.832382,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4644255033,4637558056,85236,35396777,35389420,40
1775002009.332479,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4685219972,4678507182,87316,40964939,40949126,2080
1775002009.8325725,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4720616784,4713896595,87434,35396812,35389413,118
1775002010.332668,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4755642899,4749410711,87959,35026115,35514116,525
1775002010.8327618,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4796978465,4790235071,89637,41335566,40824360,1678
1775002011.3328588,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4831688327,4824934321,89673,34709862,34699250,36
1775002011.8329546,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4872653273,4865883531,89718,40964946,40949210,45
1775002012.3330545,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4908050050,4901272909,89756,35396777,35389378,38
1775002012.833152,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,4949014954,4942222119,91978,40964904,40949210,2222
1775002013.3332458,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,4984411731,4977611455,92048,35396777,35389336,70
1775002013.833341,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,5019121628,5012310789,92088,34709897,34699334,40
1775002014.3334363,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5060086581,5053259929,92209,40964953,40949140,121
1775002014.8335328,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5095483323,5088649202,92248,35396742,35389273,39
1775002015.3336427,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5134682517,5128330340,93769,39199194,39681138,1521
1775002015.8337374,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5171845088,5164987748,93800,37162571,36657408,31
1775002016.3338313,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5206554978,5199687159,93838,34709890,34699411,38
1775002016.8339257,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5247519882,5240636313,93893,40964904,40949154,55
1775002017.3340218,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5282916715,5276025586,93942,35396833,35389273,49
1775002017.8341193,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5323837571,5316974575,96481,40920856,40948989,2539
1775002018.334214,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5359278480,5352364020,96513,35440909,35389445,32
1775002018.8343081,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5393988342,5387063368,96551,34709862,34699348,38
1775002019.3344061,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,5434953288,5428012557,97284,40964946,40949189,733
1775002019.8345022,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5470350086,5463401914,97336,35396798,35389357,52
1775002020.3345964,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,5511315025,5504351138,97860,40964939,40949224,524
1775002020.8346922,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5546711788,5539740502,97893,35396763,35389364,33
1775002021.3347855,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5581421810,5574439949,97927,34710022,34699447,34
1775002021.8348796,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5622386763,5615389145,99374,40964953,40949196,1447
1775002022.334978,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5657783533,5650778488,99725,35396770,35389343,351
1775002022.8350704,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5698748327,5691727572,104303,40964794,40949084,4578
1775002023.3351667,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5734145354,5727117020,104550,35397027,35389448,247
1775002023.8352642,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5768855272,5761816410,104579,34709918,34699390,29
1775002024.335362,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5809820225,5802765557,105115,40964953,40949147,536
1775002024.8354564,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,5845216995,5838154851,105952,35396770,35389294,837
1775002025.335551,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5886181864,5879104061,107288,40964869,40949210,1336
1775002025.8356473,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,5921578641,5914493446,107486,35396777,35389385,198
1775002026.3357432,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5956288531,5949192871,107527,34709890,34699425,41
1775002026.835837,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,5997253421,5990142102,111613,40964890,40949231,4086
1775002027.3359315,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6032650212,6025531452,111648,35396791,35389350,35
1775002027.8360326,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6073615207,6066480648,112070,40964995,40949196,422
1775002028.3361273,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6109012033,6101870040,112220,35396826,35389392,150
1775002028.8362224,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6145103315,6138098150,113066,36091282,36228110,846
1775002029.3363159,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6184686827,6177518563,113854,39583512,39420413,788
1775002029.8364108,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6220083576,6212907927,113890,35396749,35389364,36
1775002030.336506,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,6261048445,6253857095,114843,40964869,40949168,953
1775002030.8365996,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6296445180,6289246487,114884,35396735,35389392,41
1775002031.3366935,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,6331155077,6323945807,114930,34709897,34699320,46
1775002031.836785,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6372120016,6364894940,115238,40964939,40949133,308
1775002032.3368545,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,6407517041,6400284563,115275,35397025,35389623,37
1775002032.8369238,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6448481994,6441233717,118171,40964953,40949154,2896
1775002033.33702,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6483878771,6476623151,118202,35396777,35389434,31
1775002033.8371143,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6518588640,6511322471,118248,34709869,34699320,46
1775002034.3372095,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6559553502,6552271632,119662,40964862,40949161,1414
1775002034.8373048,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6594950244,6587660975,119696,35396742,35389343,34
1775002035.3373992,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6635915141,6628610136,121512,40964897,40949161,1816
1775002035.8374956,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6671311904,6663999472,121557,35396763,35389336,45
1775002036.337592,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6706725329,6699391175,121828,35413425,35391703,271
1775002036.8376856,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,6747673606,6740338053,122648,40948277,40946878,820
1775002037.3377798,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6782383412,6775037373,122678,34709806,34699320,30
1775002037.8378832,g4.hpc.coe,28818,0,99.0,2035.0,12288.0,6823348330,6815986583,123552,40964918,40949210,874
1775002038.3379805,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6858745135,6851375870,124056,35396805,35389287,504
1775002038.8380759,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6899710081,6892325017,124105,40964946,40949147,49
1775002039.338174,g4.hpc.coe,28818,0,100.0,2035.0,12288.0,6935106935,6927714318,124177,35396854,35389301,72
1775002039.8383038,g4.hpc.coe,28818,0,0.0,2017.0,12288.0,6941354553,6933964079,124186,6247618,6249761,9
