timestamp,node_id,job_id,gpu_index,gpu_util_pct,gpu_mem_used_mb,gpu_mem_total_mb,ib_port_xmit_data,ib_port_rcv_data,ib_port_xmit_wait,ib_port_xmit_data_delta,ib_port_rcv_data_delta,ib_port_xmit_wait_delta
1775001248.322022,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,,,
1775001248.822162,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001249.3222892,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001249.8224168,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001250.3225482,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001250.8226826,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001251.322819,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001251.8229594,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001252.323106,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088200,1012997,0,0,0,0
1775001252.8231976,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,198,182,0
1775001253.3232882,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001253.8233707,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001254.3235128,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001254.8236284,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001255.3237596,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001255.82389,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001256.324031,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001256.824164,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001257.3243012,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001257.824446,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001258.3245819,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001258.8246934,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
1775001259.3248243,g4.hpc.coe,28814,0,0.0,0.0,12288.0,1088398,1013179,0,0,0,0
